State Code,State,Deaths,Population,Crude Rate,CASEID,MHINTAKE,MHDIAGEVAL,MHREFERRAL,TREATMT,ADMINSERV,SETTINGIP,SETTINGRC,SETTINGDTPH,SETTINGOP,FACILITYTYPE,FOCUS,OWNERSHP,PUBLICAGENCY,TREATPSYCHOTHRPY,TREATFAMTHRPY,TREATGRPTHRPY,TREATCOGTHRPY,TREATDIALTHRPY,TREATBEHAVMOD,TREATDUALMHSA,TREATTRAUMATHRPY,TREATACTVTYTHRPY,TREATELECTRO,TREATTELEMEDINCE,TREATPSYCHOMED,TREATOTH,NOTREAT,ASSERTCOMM,MHINTCASEMGMT,MHCASEMGMT,MHCOURTORDERED,MHCHRONIC,ILLNESSMGMT,PRIMARYCARE,DIETEXERCOUNSEL,FAMPSYCHED,MHEDUCATION,MHHOUSING,SUPPHOUSING,MHPSYCHREHAB,MHVOCREHAB,SUPPEMPLOY,FOSTERCARE,MHLEGAL,MHEMGCY,MHSUICIDE,MHCONSUMER,MHTOBACCOUSE,MHTOBACCOCESS,MHNICOTINEREP,SMOKINGCESSATION,MHOTH,MHNOSVCS,CHILDAD,ADOLES,YOUNGADULTS,ADULT,SENIORS,SED,TAYOUNGADULTS,SPMI,SRVC63,ALZHDEMENTIA,SRVC31,SPECGRPEATING,SRVC116,POSTTRAUM,TRAUMATICBRAIN,SRVC113,SRVC114,SRVC115,SRVC62,SRVC61,SRVC32,SRVC35,NOSPECGRP,CRISISTEAM2,HEARIMPAIR,LANG,LANGPROV,LANG16,LANG_B,LANG1,LANG2,LANG3,LANG21,LANG4,LANG5,LANG6,LANG7,LANG8,LANG24,LANG9,LANG10,LANG22,LANG25,LANG26,LANG11,LANG19,LANG23,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,SMOKINGPOLICY,FEESCALE,PAYASST,REVCHK1,REVCHK2,REVCHK8,REVCHK5,REVCHK10,FUNDSMHA,FUNDSTATEWELFARE,FUNDSTATEJUV,FUNDSTATEEDUC,FUNDOTHSTATE,FUNDLOCALGOV,FUNDCSBG,FUNDCMHG,REVCHK15,FUNDVA,REVCHK17,REVCHK2A,LICENMH,LICENSED,LICENPH,LICENSEDFCS,LICENHOS,JCAHO,CARF,COA,CMS,OTHSTATE,treat_agg,log_Deaths,rehab_agg
25,Massachusetts,87,6794422,1.280,201505511.44072947,0.8541033434650456,0.8541033434650456,0.7112462006079028,0.547112462006079,0.6139817629179332,0.20364741641337386,0.25835866261398177,0.2127659574468085,0.6504559270516718,6.398176291793313,1.6261398176291793,1.9240121580547112,-1.7173252279635258,0.8723404255319149,0.7446808510638298,0.8297872340425532,0.8297872340425532,0.48632218844984804,0.5227963525835866,0.46808510638297873,0.7507598784194529,0.46808510638297873,0.07598784194528875,0.07598784194528875,0.8115501519756839,0.0668693009118541,0.0121580547112462,0.09422492401215805,0.1398176291793313,0.5015197568389058,0.3221884498480243,0.15501519756838905,0.1945288753799392,0.24012158054711247,0.25835866261398177,0.5775075987841946,0.3069908814589666,0.12462006079027356,0.06382978723404255,0.3221884498480243,0.1762917933130699,0.08814589665653495,0.0121580547112462,0.0364741641337386,0.1945288753799392,0.331306990881459,0.18541033434650456,0.44984802431610943,0.3677811550151976,0.24316109422492402,0.1762917933130699,0.0364741641337386,0.0425531914893617,0.5379939209726444,0.6747720364741642,0.8085106382978723,0.790273556231003,0.7537993920972644,0.41641337386018235,0.23100303951367782,0.45288753799392095,0.23708206686930092,0.10638297872340426,0.43465045592705165,0.14893617021276595,0.49240121580547114,0.46504559270516715,0.0972644376899696,0.1276595744680851,0.0729483282674772,0.1094224924012158,0.21580547112462006,0.1398176291793313,0.1276595744680851,0.0729483282674772,0.16717325227963525,0.3373860182370821,0.44376899696048633,0.6261398176291794,0.5896656534954408,-0.5501519756838906,-0.8206686930091185,-1.3221884498480243,-1.3221884498480243,-1.3221884498480243,-1.3221884498480243,-1.3191489361702127,-1.3221884498480243,-1.2796352583586625,-1.2705167173252279,-1.1914893617021276,-1.303951367781155,-1.243161094224924,-1.2917933130699089,-1.303951367781155,-1.303951367781155,-1.2948328267477203,-1.3191489361702127,-1.2887537993920972,-1.303951367781155,-1.3069908814589666,-1.3009118541033435,-1.1641337386018238,-1.2522796352583587,-1.3221884498480243,-1.2887537993920972,-1.2796352583586625,1.4924012158054711,0.3677811550151976,0.3708206686930091,0.7507598784194529,0.7993920972644377,0.60790273556231,0.7416413373860182,0.49240121580547114,0.0790273556231003,-0.10638297872340426,-0.2553191489361702,-0.3161094224924012,-0.23404255319148937,-0.3951367781155015,-0.5562310030395137,-0.5775075987841946,-0.0425531914893617,-0.7082066869300911,-1.0455927051671732,-0.0486322188449848,0.5805471124620061,0.2887537993920973,0.6717325227963525,0.12462006079027356,0.11550151975683891,0.3282674772036474,0.14285714285714285,0.060790273556231005,0.3556231003039514,0.12158054711246201,0.5780141843971632,4.465908118654584,0.2826747720364742
26,Michigan,462,9922576,4.656,201505815.86426592,0.8919667590027701,0.9362880886426593,0.8116343490304709,0.6481994459833795,0.6731301939058172,0.15789473684210525,0.07756232686980609,0.08587257617728532,0.8088642659279779,7.002770083102493,1.6980609418282548,2.2382271468144044,-0.4265927977839335,0.9335180055401662,0.7063711911357341,0.8282548476454293,0.8698060941828255,0.5373961218836565,0.592797783933518,0.5844875346260388,0.7257617728531855,0.3074792243767313,0.04155124653739612,0.18282548476454294,0.8448753462603878,0.036011080332409975,0.0,0.22160664819944598,0.21329639889196675,0.5789473684210527,0.4598337950138504,0.1523545706371191,0.23268698060941828,0.23268698060941828,0.28254847645429365,0.5041551246537396,0.2548476454293629,0.16620498614958448,0.1440443213296399,0.2077562326869806,0.11080332409972299,0.21606648199445982,0.060941828254847646,0.0443213296398892,0.2853185595567867,0.4626038781163435,0.27977839335180055,0.3878116343490305,0.33518005540166207,0.1745152354570637,0.12742382271468145,0.04155124653739612,0.04709141274238227,0.6869806094182825,0.7119113573407202,0.9002770083102493,0.9030470914127424,0.8947368421052632,0.3518005540166205,0.16897506925207756,0.4903047091412742,0.2520775623268698,0.09695290858725762,0.4930747922437673,0.11911357340720222,0.4487534626038781,0.3157894736842105,0.06371191135734072,0.12742382271468145,0.04986149584487535,0.06925207756232687,0.1329639889196676,0.15789473684210525,0.07202216066481995,0.055401662049861494,0.23545706371191136,0.4626038781163435,0.7257617728531855,0.5678670360110804,0.3850415512465374,-1.407202216066482,-1.5706371191135735,-1.8282548476454294,-1.8282548476454294,-1.8282548476454294,-1.8282548476454294,-1.8282548476454294,-1.8254847645429362,-1.778393351800554,-1.817174515235457,-1.8282548476454294,-1.811634349030471,-1.811634349030471,-1.817174515235457,-1.8227146814404431,-1.811634349030471,-1.8005540166204985,-1.8254847645429362,-1.81994459833795,-1.81994459833795,-1.817174515235457,-1.814404432132964,-1.8227146814404431,-1.8060941828254848,-1.8227146814404431,-1.817174515235457,-1.8088642659279779,1.5900277008310248,0.5595567867036011,0.5096952908587258,0.8393351800554016,0.8310249307479224,0.7839335180055401,0.889196675900277,0.33518005540166207,0.2409972299168975,-0.1883656509695291,-0.1883656509695291,-0.6565096952908587,-0.407202216066482,0.1994459833795014,-0.32409972299168976,-0.10803324099722991,0.24653739612188366,-0.42382271468144045,-1.0609418282548477,-0.030470914127423823,0.5817174515235457,0.5346260387811634,0.2548476454293629,0.11911357340720222,0.12742382271468145,0.3157894736842105,0.43490304709141275,0.12742382271468145,0.3988919667590028,0.0221606648199446,0.5962603878116343,6.135564891081739,0.3185595567867036
27,Minnesota,99,5489594,1.803,201506124.3628692,0.9113924050632911,0.9535864978902954,0.729957805907173,0.3459915611814346,0.6075949367088608,0.15611814345991562,0.2109704641350211,0.11814345991561181,0.7130801687763713,6.4261603375527425,1.3080168776371308,1.9578059071729959,-1.5780590717299579,0.8818565400843882,0.6835443037974683,0.7679324894514767,0.8987341772151899,0.48945147679324896,0.6160337552742616,0.4092827004219409,0.6708860759493671,0.3206751054852321,0.0759493670886076,0.2320675105485232,0.6497890295358649,0.029535864978902954,0.0,0.11814345991561181,0.10126582278481013,0.34177215189873417,0.39662447257383965,0.13924050632911392,0.459915611814346,0.19831223628691982,0.29957805907172996,0.6033755274261603,0.28270042194092826,0.1729957805907173,0.09282700421940929,0.37130801687763715,0.0970464135021097,0.08860759493670886,0.05063291139240506,0.016877637130801686,0.10970464135021098,0.43037974683544306,0.1940928270042194,0.41350210970464135,0.3080168776371308,0.2109704641350211,0.1940928270042194,0.008438818565400843,0.06329113924050633,0.6075949367088608,0.6962025316455697,0.8860759493670886,0.8734177215189873,0.8312236286919831,0.32489451476793246,0.189873417721519,0.46835443037974683,0.18143459915611815,0.05485232067510549,0.3670886075949367,0.08016877637130802,0.350210970464135,0.25316455696202533,0.07172995780590717,0.10548523206751055,0.08016877637130802,0.08438818565400844,0.12658227848101267,0.12658227848101267,0.05485232067510549,0.046413502109704644,0.25316455696202533,0.4008438818565401,0.5949367088607594,0.5611814345991561,0.3459915611814346,-1.4135021097046414,-1.5274261603375527,-1.7974683544303798,-1.7932489451476794,-1.7974683544303798,-1.7848101265822784,-1.7974683544303798,-1.7974683544303798,-1.780590717299578,-1.780590717299578,-1.7932489451476794,-1.7848101265822784,-1.7763713080168777,-1.780590717299578,-1.780590717299578,-1.7890295358649788,-1.7848101265822784,-1.738396624472574,-1.780590717299578,-1.7848101265822784,-1.7890295358649788,-1.7932489451476794,-1.7890295358649788,-1.7679324894514767,-1.7932489451476794,-1.7637130801687764,-1.7552742616033756,1.6751054852320675,0.5147679324894515,0.4430379746835443,0.8734177215189873,0.9620253164556962,0.7257383966244726,0.8312236286919831,0.7974683544303798,-0.0759493670886076,-0.24472573839662448,-0.5147679324894515,-0.6919831223628692,-0.46835443037974683,0.2320675105485232,-0.7215189873417721,-0.5949367088607594,0.2742616033755274,-0.8059071729957806,-1.3417721518987342,-0.08016877637130802,0.6033755274261603,0.0970464135021097,0.5147679324894515,0.21518987341772153,0.04219409282700422,0.1729957805907173,-0.02531645569620253,0.06751054852320675,0.33755274261603374,0.0379746835443038,0.5580168776371307,4.59511985013459,0.3037974683544304
28,Mississippi,293,2992333,9.792,201506349.51941746,0.8640776699029126,0.8058252427184466,0.8252427184466019,0.5242718446601942,0.6601941747572816,0.2087378640776699,0.10194174757281553,0.4223300970873786,0.7330097087378641,6.194174757281553,1.5388349514563107,2.1601941747572817,-0.6601941747572816,0.8592233009708737,0.6990291262135923,0.8398058252427184,0.9077669902912622,0.3737864077669903,0.7961165048543689,0.5145631067961165,0.5970873786407767,0.529126213592233,0.019417475728155338,0.10679611650485436,0.7378640776699029,0.0048543689320388345,0.0,0.07766990291262135,0.3106796116504854,0.6990291262135923,0.5,0.16990291262135923,0.36893203883495146,0.1553398058252427,0.1941747572815534,0.5339805825242718,0.3446601941747573,0.0970873786407767,0.1262135922330097,0.5097087378640777,0.07766990291262135,0.13592233009708737,0.05825242718446602,0.019417475728155338,0.2766990291262136,0.48058252427184467,0.24271844660194175,0.3106796116504854,0.24271844660194175,0.1650485436893204,0.12135922330097088,0.014563106796116505,-0.0048543689320388345,0.5339805825242718,0.5825242718446602,0.7233009708737864,0.7572815533980582,0.7718446601941747,0.45145631067961167,0.24271844660194175,0.5533980582524272,0.41262135922330095,0.18932038834951456,0.3932038834951456,0.14563106796116504,0.36893203883495146,0.33495145631067963,0.07766990291262135,0.13106796116504854,0.0970873786407767,0.11165048543689321,0.1650485436893204,0.1407766990291262,0.1407766990291262,0.009708737864077669,0.10194174757281553,0.6262135922330098,0.6601941747572816,0.47572815533980584,-0.10194174757281553,-1.6893203883495145,-1.8058252427184467,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9757281553398058,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9757281553398058,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,-1.9757281553398058,-1.9805825242718447,-1.9805825242718447,-1.9805825242718447,1.703883495145631,0.5631067961165048,0.470873786407767,0.7135922330097088,0.6893203883495146,0.5679611650485437,0.8009708737864077,0.2961165048543689,0.06310679611650485,-0.17475728155339806,-0.14563106796116504,-0.2815533980582524,-0.3640776699029126,-0.07281553398058252,-0.0825242718446602,0.10679611650485436,0.1941747572815534,-0.5533980582524272,-1.2572815533980584,-0.024271844660194174,0.7912621359223301,0.33495145631067963,0.4077669902912621,0.11650485436893204,0.0970873786407767,0.23300970873786409,0.0825242718446602,0.024271844660194174,0.44660194174757284,0.024271844660194174,0.5817152103559871,5.680172609017068,0.4223300970873787
29,Missouri,482,6083672,7.923,201506597.0349345,0.9039301310043668,0.9039301310043668,0.8384279475982532,0.4978165938864629,0.6768558951965066,0.24017467248908297,0.17903930131004367,0.2096069868995633,0.7030567685589519,6.096069868995633,1.5502183406113537,1.9388646288209608,-1.6462882096069869,0.8820960698689956,0.6200873362445415,0.8602620087336245,0.8558951965065502,0.49344978165938863,0.62882096069869,0.4890829694323144,0.6637554585152838,0.5502183406113537,0.07423580786026202,0.31877729257641924,0.7947598253275109,0.043668122270742356,-0.004366812227074236,0.1703056768558952,0.31004366812227074,0.7510917030567685,0.3231441048034934,0.31877729257641924,0.34934497816593885,0.2838427947598253,0.462882096069869,0.5021834061135371,0.4366812227074236,0.22707423580786026,0.2052401746724891,0.4104803493449782,0.22707423580786026,0.21397379912663755,0.10480349344978165,0.06986899563318777,0.3231441048034934,0.5240174672489083,0.24017467248908297,0.519650655021834,0.4497816593886463,0.35807860262008734,0.2838427947598253,0.021834061135371178,0.043668122270742356,0.611353711790393,0.6637554585152838,0.8209606986899564,0.8209606986899564,0.7947598253275109,0.4192139737991266,0.24017467248908297,0.5414847161572053,0.34934497816593885,0.1572052401746725,0.4497816593886463,0.18340611353711792,0.44541484716157204,0.39737991266375544,0.11353711790393013,0.21397379912663755,0.17903930131004367,0.20087336244541484,0.1965065502183406,0.2838427947598253,0.1703056768558952,0.056768558951965066,0.13100436681222707,0.6375545851528385,0.7554585152838428,0.611353711790393,0.5021834061135371,-1.5676855895196506,-1.685589519650655,-1.9475982532751093,-1.9475982532751093,-1.9475982532751093,-1.9475982532751093,-1.9475982532751093,-1.9475982532751093,-1.9388646288209608,-1.9475982532751093,-1.9475982532751093,-1.943231441048035,-1.943231441048035,-1.943231441048035,-1.9475982532751093,-1.9475982532751093,-1.9388646288209608,-1.9475982532751093,-1.943231441048035,-1.943231441048035,-1.943231441048035,-1.9475982532751093,-1.9475982532751093,-1.9388646288209608,-1.9475982532751093,-1.9475982532751093,-1.9344978165938864,1.502183406113537,0.5807860262008734,0.6724890829694323,0.868995633187773,0.8733624454148472,0.8122270742358079,0.8864628820960698,0.1572052401746725,0.31004366812227074,0.2183406113537118,0.18340611353711792,-0.18777292576419213,-0.18777292576419213,-0.043668122270742356,-0.47161572052401746,-0.37117903930131,0.3930131004366812,-0.4585152838427948,-0.9912663755458515,-0.05240174672489083,0.6855895196506551,0.24017467248908297,0.4279475982532751,0.3056768558951965,0.15283842794759825,0.3799126637554585,0.4585152838427948,0.2183406113537118,0.4890829694323144,0.017467248908296942,0.6026200873362445,6.1779441140506,0.41921397379912656
30,Montana,27,1032949,2.614,201506737.95833334,0.9166666666666666,0.9375,0.90625,0.3645833333333333,0.7083333333333334,0.09375,0.1875,0.19791666666666666,0.8020833333333334,6.75,1.4479166666666667,2.0,-1.7916666666666667,0.9270833333333334,0.8020833333333334,0.8125,0.8333333333333334,0.5729166666666666,0.7291666666666666,0.3854166666666667,0.65625,0.40625,0.020833333333333332,0.3020833333333333,0.6979166666666666,0.0,0.0,0.052083333333333336,0.3854166666666667,0.6666666666666666,0.3958333333333333,0.08333333333333333,0.3020833333333333,0.10416666666666667,0.20833333333333334,0.375,0.2916666666666667,0.2708333333333333,0.13541666666666666,0.34375,0.20833333333333334,0.14583333333333334,0.14583333333333334,0.041666666666666664,0.3541666666666667,0.53125,0.19791666666666666,0.3854166666666667,0.25,0.17708333333333334,0.16666666666666666,0.0,0.010416666666666666,0.7083333333333334,0.7916666666666666,0.84375,0.7916666666666666,0.7708333333333334,0.5833333333333334,0.4270833333333333,0.59375,0.4270833333333333,0.125,0.40625,0.20833333333333334,0.46875,0.4895833333333333,0.19791666666666666,0.3958333333333333,0.13541666666666666,0.20833333333333334,0.21875,0.2916666666666667,0.16666666666666666,0.052083333333333336,0.1875,0.5520833333333334,0.5833333333333334,0.25,-0.9895833333333334,-1.84375,-1.8854166666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.96875,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.9791666666666667,-1.96875,1.6041666666666667,0.8333333333333334,0.5625,0.875,0.9375,0.6875,0.9479166666666666,0.7291666666666666,0.6770833333333334,0.7083333333333334,0.5833333333333334,-0.13541666666666666,0.3645833333333333,0.4895833333333333,-0.3125,-0.3229166666666667,0.7083333333333334,0.3958333333333333,-0.2708333333333333,0.010416666666666666,0.71875,0.23958333333333334,0.4270833333333333,0.15625,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.020833333333333332,0.3020833333333333,0.010416666666666666,0.5954861111111112,3.295836866004329,0.40972222222222227
31,Nebraska,54,1896190,2.848,201506847.0775862,0.9137931034482759,0.896551724137931,0.8189655172413793,0.7413793103448276,0.6206896551724138,0.11206896551724138,0.15517241379310345,0.1206896551724138,0.8103448275862069,7.491379310344827,2.146551724137931,2.0344827586206895,-1.1551724137931034,0.9310344827586207,0.7672413793103449,0.6810344827586207,0.9482758620689655,0.5603448275862069,0.6293103448275862,0.5948275862068966,0.7758620689655172,0.3017241379310345,0.0603448275862069,0.3275862068965517,0.6293103448275862,0.02586206896551724,0.008620689655172414,0.04310344827586207,0.0603448275862069,0.5431034482758621,0.47413793103448276,0.1206896551724138,0.09482758620689655,0.22413793103448276,0.21551724137931033,0.5172413793103449,0.35344827586206895,0.13793103448275862,0.04310344827586207,0.19827586206896552,0.0603448275862069,0.06896551724137931,0.008620689655172414,0.034482758620689655,0.21551724137931033,0.4224137931034483,0.20689655172413793,0.41379310344827586,0.2413793103448276,0.11206896551724138,0.10344827586206896,0.017241379310344827,0.0603448275862069,0.6293103448275862,0.7586206896551724,0.9224137931034483,0.9224137931034483,0.8189655172413793,0.22413793103448276,0.16379310344827586,0.3103448275862069,0.15517241379310345,0.034482758620689655,0.3879310344827586,0.10344827586206896,0.43103448275862066,0.3275862068965517,0.08620689655172414,0.1724137931034483,0.13793103448275862,0.15517241379310345,0.16379310344827586,0.14655172413793102,0.10344827586206896,0.0603448275862069,0.3017241379310345,0.41379310344827586,0.5,0.5517241379310345,0.29310344827586204,-1.5258620689655173,-1.6724137931034482,-1.896551724137931,-1.896551724137931,-1.896551724137931,-1.896551724137931,-1.896551724137931,-1.896551724137931,-1.8793103448275863,-1.8793103448275863,-1.896551724137931,-1.8879310344827587,-1.8879310344827587,-1.8879310344827587,-1.896551724137931,-1.896551724137931,-1.8793103448275863,-1.896551724137931,-1.896551724137931,-1.8879310344827587,-1.896551724137931,-1.896551724137931,-1.896551724137931,-1.896551724137931,-1.896551724137931,-1.8706896551724137,-1.8793103448275863,1.6637931034482758,0.6206896551724138,0.5172413793103449,0.9051724137931034,0.8189655172413793,0.5431034482758621,0.8793103448275862,0.2413793103448276,0.27586206896551724,0.2672413793103448,0.2672413793103448,-0.75,-0.1896551724137931,-0.12931034482758622,-0.5775862068965517,-0.3448275862068966,0.5172413793103449,-0.3879310344827586,-1.0775862068965518,-0.034482758620689655,0.49137931034482757,0.4051724137931034,0.5344827586206896,0.14655172413793102,0.08620689655172414,0.3275862068965517,0.23275862068965517,0.14655172413793102,0.49137931034482757,0.034482758620689655,0.6005747126436781,3.9889840465642745,0.27873563218390807
32,Nevada,141,2890845,4.877,201507054.29166666,0.9583333333333334,0.9375,0.9375,0.5208333333333334,0.7291666666666666,0.22916666666666666,0.10416666666666667,0.16666666666666666,0.8333333333333334,6.25,1.5625,2.3125,0.3125,0.9583333333333334,0.7708333333333334,0.8541666666666666,0.8958333333333334,0.6458333333333334,0.6875,0.5625,0.7708333333333334,0.3333333333333333,0.0,0.3958333333333333,0.8541666666666666,0.0625,0.0,0.1875,0.3541666666666667,0.8333333333333334,0.3125,0.10416666666666667,0.2916666666666667,0.20833333333333334,0.2708333333333333,0.75,0.22916666666666666,0.2708333333333333,0.22916666666666666,0.5416666666666666,0.08333333333333333,0.0625,0.0625,0.0,0.3125,0.6041666666666666,0.125,0.3125,0.1875,0.16666666666666666,0.10416666666666667,0.020833333333333332,0.0,0.6458333333333334,0.75,0.7708333333333334,0.7916666666666666,0.8125,0.4791666666666667,0.16666666666666666,0.5416666666666666,0.3333333333333333,0.14583333333333334,0.5833333333333334,0.1875,0.5208333333333334,0.4583333333333333,0.14583333333333334,0.22916666666666666,0.14583333333333334,0.125,0.22916666666666666,0.10416666666666667,0.125,0.0625,0.14583333333333334,0.4791666666666667,0.625,0.7083333333333334,1.1458333333333333,-0.6875,-1.0833333333333333,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.8958333333333333,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.9166666666666667,-1.8958333333333333,-1.9166666666666667,-1.9166666666666667,1.8333333333333333,0.5833333333333334,0.7083333333333334,0.6666666666666666,0.8333333333333334,0.625,0.8541666666666666,0.22916666666666666,0.16666666666666666,0.0625,-0.1875,-0.3333333333333333,-0.125,-0.25,-0.4583333333333333,-0.22916666666666666,0.5,-0.08333333333333333,-0.6666666666666666,-0.041666666666666664,0.4375,0.1875,0.4583333333333333,0.25,0.2708333333333333,0.2916666666666667,0.020833333333333332,0.0,0.5833333333333334,0.020833333333333332,0.6440972222222222,4.948759890378168,0.4861111111111111
33,New Hampshire,12,1330608,Unreliable,201506990.46153846,0.8153846153846154,0.8153846153846154,0.8,0.6153846153846154,0.6153846153846154,0.12307692307692308,0.3230769230769231,0.3076923076923077,0.6923076923076923,6.015384615384615,1.7230769230769232,1.9846153846153847,-1.8153846153846154,0.8615384615384616,0.6307692307692307,0.6461538461538462,0.8923076923076924,0.6461538461538462,0.5692307692307692,0.5076923076923077,0.7384615384615385,0.4153846153846154,0.06153846153846154,0.23076923076923078,0.8461538461538461,0.06153846153846154,0.046153846153846156,0.38461538461538464,0.27692307692307694,0.5846153846153846,0.4307692307692308,0.15384615384615385,0.5230769230769231,0.27692307692307694,0.4307692307692308,0.5846153846153846,0.36923076923076925,0.4,0.2923076923076923,0.4,0.3384615384615385,0.4,0.03076923076923077,0.09230769230769231,0.3076923076923077,0.5538461538461539,0.2,0.6923076923076923,0.38461538461538464,0.35384615384615387,0.24615384615384617,0.03076923076923077,0.015384615384615385,0.5846153846153846,0.6461538461538462,0.7538461538461538,0.7384615384615385,0.676923076923077,0.46153846153846156,0.3076923076923077,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.24615384615384617,0.5384615384615384,0.47692307692307695,0.1076923076923077,0.18461538461538463,0.1076923076923077,0.2,0.2,0.23076923076923078,0.13846153846153847,0.03076923076923077,0.15384615384615385,0.6,0.6615384615384615,0.5230769230769231,0.23076923076923078,-1.4307692307692308,-1.6,-1.8153846153846154,-1.8153846153846154,-1.8153846153846154,-1.8153846153846154,-1.8153846153846154,-1.8153846153846154,-1.8,-1.8,-1.8153846153846154,-1.8153846153846154,-1.7846153846153847,-1.8,-1.8,-1.8153846153846154,-1.8,-1.8153846153846154,-1.8,-1.8153846153846154,-1.8153846153846154,-1.8153846153846154,-1.8,-1.7846153846153847,-1.8153846153846154,-1.8153846153846154,-1.8153846153846154,1.4307692307692308,0.5230769230769231,0.47692307692307695,0.8,0.8461538461538461,0.6615384615384615,0.8307692307692308,0.16923076923076924,0.23076923076923078,0.18461538461538463,-0.03076923076923077,-0.16923076923076924,0.046153846153846156,-0.015384615384615385,-0.23076923076923078,-0.13846153846153847,0.15384615384615385,-0.36923076923076925,-1.0615384615384615,-0.015384615384615385,0.676923076923077,0.03076923076923077,0.26153846153846155,0.12307692307692308,0.09230769230769231,0.16923076923076924,-0.06153846153846154,-0.06153846153846154,0.2,0.015384615384615385,0.5871794871794872,2.4849066497880004,0.4205128205128205
34,New Jersey,275,8958013,3.070,201507189.846875,0.890625,0.88125,0.75625,0.534375,0.659375,0.171875,0.1625,0.33125,0.70625,6.925,1.525,1.915625,-1.796875,0.80625,0.571875,0.84375,0.784375,0.334375,0.478125,0.54375,0.515625,0.4375,0.05625,0.03125,0.840625,0.03125,0.0125,0.103125,0.096875,0.509375,0.24375,0.15625,0.453125,0.171875,0.31875,0.55625,0.246875,0.165625,0.128125,0.340625,0.165625,0.096875,0.025,0.084375,0.16875,0.36875,0.153125,0.315625,0.309375,0.175,0.115625,0.01875,0.065625,0.490625,0.540625,0.903125,0.884375,0.83125,0.2,0.1375,0.534375,0.21875,0.065625,0.5125,0.0625,0.315625,0.26875,0.028125,0.08125,0.0375,0.04375,0.121875,0.128125,0.071875,0.071875,0.159375,0.328125,0.40625,0.6375,0.609375,-0.4375,-0.84375,-1.625,-1.625,-1.625,-1.625,-1.625,-1.625,-1.590625,-1.603125,-1.575,-1.615625,-1.596875,-1.615625,-1.615625,-1.6,-1.596875,-1.625,-1.60625,-1.625,-1.59375,-1.590625,-1.571875,-1.56875,-1.603125,-1.621875,-1.6,1.678125,0.6125,0.6125,0.728125,0.68125,0.56875,0.921875,-0.003125,0.234375,0.01875,-0.175,-0.2,-0.246875,-0.059375,-0.2875,-0.23125,-0.2125,-0.41875,-0.85,-0.046875,0.815625,0.2875,0.309375,0.221875,0.159375,0.36875,0.09375,0.059375,0.496875,0.025,0.5203125000000001,5.616771097666572,0.29270833333333335
